Instance,alpha,# nodes,fleetSize,routeMaxCost,maxRouteCostFound,totalRouteCostFound, PJS Sol.,Time (s)
p5.2.w,0.5,66,2,57.50,52.43,103.50,1390.00,0.002
p5.2.w,0.6,66,2,57.50,52.43,103.50,1390.00,0.003
p5.2.w,0.7,66,2,57.50,52.43,103.50,1390.00,0.002
p5.2.w,0.8,66,2,57.50,52.43,103.50,1390.00,0.002
p5.2.w,0.9,66,2,57.50,51.82,102.89,1380.00,0.002
p5.2.w,1,66,2,57.50,51.82,102.81,1375.00,0.002
p3.3.j,0,33,3,20.00,19.86,58.00,290.00,0.001
p3.3.j,0.1,33,3,20.00,19.97,57.84,300.00,0.001
p3.3.j,0.2,33,3,20.00,19.97,57.84,300.00,0.001
p3.3.j,0.3,33,3,20.00,19.97,57.84,300.00,0.001
p3.3.j,0.4,33,3,20.00,19.97,57.84,300.00,0.001
p3.3.j,0.5,33,3,20.00,19.97,57.84,300.00,0.001
p3.3.j,0.6,33,3,20.00,19.97,57.84,300.00,0.001
p3.3.j,0.7,33,3,20.00,19.87,59.52,320.00,0.001
p3.3.j,0.8,33,3,20.00,19.87,57.43,340.00,0.001
p3.3.j,0.9,33,3,20.00,19.87,50.59,300.00,0.001
p3.3.j,1,33,3,20.00,19.47,47.36,300.00,0.001
p4.2.r,0,100,2,110.00,109.91,219.13,440.00,0.007
p4.2.r,0.1,100,2,110.00,109.90,219.60,545.00,0.007
p4.2.r,0.2,100,2,110.00,109.90,219.52,570.00,0.006
p4.2.r,0.3,100,2,110.00,109.97,217.97,601.00,0.006
p4.2.r,0.4,100,2,110.00,108.48,215.72,638.00,0.006
p4.2.r,0.5,100,2,110.00,109.75,219.39,702.00,0.006
p4.2.r,0.6,100,2,110.00,109.21,218.21,665.00,0.006
p4.2.r,0.7,100,2,110.00,103.47,204.51,604.00,0.006
p4.2.r,0.8,100,2,110.00,107.04,205.97,619.00,0.006
p4.2.r,0.9,100,2,110.00,109.41,193.13,649.00,0.006
p4.2.r,1,100,2,110.00,100.94,168.37,688.00,0.006
p4.3.f,0,100,3,33.30,33.05,98.84,315.00,0.007
p4.3.f,0.1,100,3,33.30,33.26,95.71,287.00,0.007
p4.3.f,0.2,100,3,33.30,33.26,95.71,287.00,0.007
p4.3.f,0.3,100,3,33.30,33.26,97.91,326.00,0.007
p4.3.f,0.4,100,3,33.30,33.26,98.39,319.00,0.008
p4.3.f,0.5,100,3,33.30,33.26,98.39,319.00,0.008
p4.3.f,0.6,100,3,33.30,33.08,98.44,319.00,0.007
p4.3.f,0.7,100,3,33.30,33.26,99.14,322.00,0.008
p4.3.f,0.8,100,3,33.30,33.00,97.38,295.00,0.024
p4.3.f,0.9,100,3,33.30,32.18,91.57,290.00,0.009
p4.3.f,1,100,3,33.30,33.07,96.27,323.00,0.008
p2.2.f,0,21,2,15.00,14.88,28.69,200.00,0.000
p2.2.f,0.1,21,2,15.00,14.58,25.56,140.00,0.000
p2.2.f,0.2,21,2,15.00,14.58,25.56,140.00,0.000
p2.2.f,0.3,21,2,15.00,14.58,25.56,140.00,0.000
p2.2.f,0.4,21,2,15.00,14.58,25.56,140.00,0.000
p2.2.f,0.5,21,2,15.00,14.58,25.56,140.00,0.000
p2.2.f,0.6,21,2,15.00,14.65,28.86,190.00,0.000
p2.2.f,0.7,21,2,15.00,14.65,28.86,190.00,0.000
p2.2.f,0.8,21,2,15.00,14.65,28.86,190.00,0.000
p2.2.f,0.9,21,2,15.00,14.91,28.45,200.00,0.000
p2.2.f,1,21,2,15.00,14.25,27.71,200.00,0.000
p3.4.f,0,33,4,10.00,9.56,27.82,170.00,0.001
p3.4.f,0.1,33,4,10.00,9.72,27.99,170.00,0.001
p3.4.f,0.2,33,4,10.00,9.72,27.99,170.00,0.001
p3.4.f,0.3,33,4,10.00,9.72,27.99,170.00,0.001
p3.4.f,0.4,33,4,10.00,9.72,27.99,170.00,0.001
p3.4.f,0.5,33,4,10.00,9.72,27.99,170.00,0.001
p3.4.f,0.6,33,4,10.00,9.72,27.99,170.00,0.001
p3.4.f,0.7,33,4,10.00,9.72,27.99,170.00,0.001
p3.4.f,0.8,33,4,10.00,9.72,27.99,170.00,0.001
p3.4.f,0.9,33,4,10.00,9.72,27.99,170.00,0.001
p3.4.f,1,33,4,10.00,9.76,28.02,160.00,0.001
p3.3.b,0,33,3,6.70,6.59,6.59,70.00,0.001
p3.3.b,0.1,33,3,6.70,5.42,10.27,80.00,0.001
p3.3.b,0.2,33,3,6.70,5.42,10.27,80.00,0.001
p3.3.b,0.3,33,3,6.70,5.42,10.27,80.00,0.001
p3.3.b,0.4,33,3,6.70,5.42,10.27,80.00,0.001
p3.3.b,0.5,33,3,6.70,5.42,10.27,80.00,0.001
p3.3.b,0.6,33,3,6.70,5.42,10.27,80.00,0.000
p3.3.b,0.7,33,3,6.70,5.42,10.27,80.00,0.001
p3.3.b,0.8,33,3,6.70,5.42,10.27,80.00,0.001
p3.3.b,0.9,33,3,6.70,5.42,10.27,80.00,0.001
p3.3.b,1,33,3,6.70,5.42,10.27,80.00,0.001
p7.4.e,0,102,4,25.00,24.87,67.26,96.00,0.007
p7.4.e,0.1,102,4,25.00,24.87,67.26,96.00,0.006
p7.4.e,0.2,102,4,25.00,24.87,67.26,96.00,0.006
p7.4.e,0.3,102,4,25.00,24.87,67.26,96.00,0.006
p7.4.e,0.4,102,4,25.00,24.87,67.26,96.00,0.006
p7.4.e,0.5,102,4,25.00,24.87,67.26,96.00,0.007
p7.4.e,0.6,102,4,25.00,24.87,67.26,96.00,0.007
p7.4.e,0.7,102,4,25.00,24.87,73.68,86.00,0.006
p7.4.e,0.8,102,4,25.00,24.87,49.32,63.00,0.007
p7.4.e,0.9,102,4,25.00,24.87,49.32,63.00,0.006
p7.4.e,1,102,4,25.00,24.45,48.80,63.00,0.006
p3.3.p,0,33,3,30.00,29.42,86.90,470.00,0.001
p3.3.p,0.1,33,3,30.00,29.91,87.77,500.00,0.001
p3.3.p,0.2,33,3,30.00,29.91,87.77,500.00,0.001
p3.3.p,0.3,33,3,30.00,29.91,87.77,500.00,0.001
p3.3.p,0.4,33,3,30.00,29.91,87.77,500.00,0.001
p3.3.p,0.5,33,3,30.00,29.96,88.67,510.00,0.001
p3.3.p,0.6,33,3,30.00,29.96,88.67,510.00,0.001
p3.3.p,0.7,33,3,30.00,29.66,87.73,510.00,0.001
p3.3.p,0.8,33,3,30.00,29.65,87.51,510.00,0.001
p3.3.p,0.9,33,3,30.00,29.64,78.30,500.00,0.001
p3.3.p,1,33,3,30.00,29.98,86.28,600.00,0.001
p7.2.s,0,102,2,190.00,189.92,379.10,420.00,0.008
p7.2.s,0.1,102,2,190.00,188.44,374.29,536.00,0.007
p7.2.s,0.2,102,2,190.00,189.20,372.69,665.00,0.006
p7.2.s,0.3,102,2,190.00,189.06,369.26,659.00,0.007
p7.2.s,0.4,102,2,190.00,179.53,351.66,703.00,0.006
p7.2.s,0.5,102,2,190.00,184.84,359.63,663.00,0.006
p7.2.s,0.6,102,2,190.00,183.15,345.49,643.00,0.007
p7.2.s,0.7,102,2,190.00,159.43,309.43,555.00,0.006
p7.2.s,0.8,102,2,190.00,158.22,251.69,541.00,0.006
p7.2.s,0.9,102,2,190.00,154.28,304.48,722.00,0.006
p7.2.s,1,102,2,190.00,155.39,310.02,749.00,0.009
p7.4.a,0,102,4,5.00,0.00,0.00,0.00,0.006
p7.4.a,0.1,102,4,5.00,0.00,0.00,0.00,0.006
p7.4.a,0.2,102,4,5.00,0.00,0.00,0.00,0.006
p7.4.a,0.3,102,4,5.00,0.00,0.00,0.00,0.006
p7.4.a,0.4,102,4,5.00,0.00,0.00,0.00,0.006
p7.4.a,0.5,102,4,5.00,0.00,0.00,0.00,0.006
p7.4.a,0.6,102,4,5.00,0.00,0.00,0.00,0.006
p7.4.a,0.7,102,4,5.00,0.00,0.00,0.00,0.006
p7.4.a,0.8,102,4,5.00,0.00,0.00,0.00,0.018
p7.4.a,0.9,102,4,5.00,0.00,0.00,0.00,0.006
p7.4.a,1,102,4,5.00,0.00,0.00,0.00,0.006
p4.3.k,0,100,3,50.00,49.94,146.15,442.00,0.007
p4.3.k,0.1,100,3,50.00,49.98,149.35,432.00,0.007
p4.3.k,0.2,100,3,50.00,49.59,147.34,480.00,0.007
p4.3.k,0.3,100,3,50.00,49.80,149.14,481.00,0.007
p4.3.k,0.4,100,3,50.00,49.45,148.20,484.00,0.007
p4.3.k,0.5,100,3,50.00,49.79,147.25,463.00,0.006
p4.3.k,0.6,100,3,50.00,49.86,148.00,488.00,0.006
p4.3.k,0.7,100,3,50.00,50.00,144.57,475.00,0.006
p4.3.k,0.8,100,3,50.00,49.96,146.41,431.00,0.006
p4.3.k,0.9,100,3,50.00,49.52,143.73,407.00,0.006
p4.3.k,1,100,3,50.00,49.56,140.57,460.00,0.006
p7.2.e,0,102,2,50.00,48.84,96.12,195.00,0.006
p7.2.e,0.1,102,2,50.00,48.84,97.06,196.00,0.007
p7.2.e,0.2,102,2,50.00,48.84,96.64,209.00,0.008
p7.2.e,0.3,102,2,50.00,49.85,98.50,245.00,0.008
p7.2.e,0.4,102,2,50.00,49.85,98.56,243.00,0.007
p7.2.e,0.5,102,2,50.00,49.85,98.56,243.00,0.007
p7.2.e,0.6,102,2,50.00,48.91,97.62,254.00,0.007
p7.2.e,0.7,102,2,50.00,49.34,97.24,245.00,0.007
p7.2.e,0.8,102,2,50.00,49.99,99.33,232.00,0.007
p7.2.e,0.9,102,2,50.00,49.99,99.60,229.00,0.007
p7.2.e,1,102,2,50.00,49.58,98.34,210.00,0.007
p3.4.m,0,33,4,18.80,18.75,74.09,340.00,0.001
p3.4.m,0.1,33,4,18.80,18.69,73.16,350.00,0.001
p3.4.m,0.2,33,4,18.80,18.69,73.16,350.00,0.001
p3.4.m,0.3,33,4,18.80,18.69,73.16,350.00,0.001
p3.4.m,0.4,33,4,18.80,18.69,73.16,350.00,0.001
p3.4.m,0.5,33,4,18.80,18.69,73.16,350.00,0.001
p3.4.m,0.6,33,4,18.80,18.69,73.16,350.00,0.001
p3.4.m,0.7,33,4,18.80,18.69,73.16,350.00,0.001
p3.4.m,0.8,33,4,18.80,18.78,73.53,350.00,0.001
p3.4.m,0.9,33,4,18.80,18.78,72.42,350.00,0.001
p3.4.m,1,33,4,18.80,18.70,65.01,360.00,0.001
p4.4.c,0,100,4,17.50,0.00,0.00,0.00,0.006
p4.4.c,0.1,100,4,17.50,0.00,0.00,0.00,0.006
p4.4.c,0.2,100,4,17.50,0.00,0.00,0.00,0.006
p4.4.c,0.3,100,4,17.50,0.00,0.00,0.00,0.006
p4.4.c,0.4,100,4,17.50,0.00,0.00,0.00,0.006
p4.4.c,0.5,100,4,17.50,0.00,0.00,0.00,0.006
p4.4.c,0.6,100,4,17.50,0.00,0.00,0.00,0.006
p4.4.c,0.7,100,4,17.50,0.00,0.00,0.00,0.006
p4.4.c,0.8,100,4,17.50,0.00,0.00,0.00,0.019
p4.4.c,0.9,100,4,17.50,0.00,0.00,0.00,0.005
p4.4.c,1,100,4,17.50,0.00,0.00,0.00,0.005
p5.3.l,0,66,3,20.00,19.80,59.34,525.00,0.003
p5.3.l,0.1,66,3,20.00,19.88,59.42,520.00,0.003
p5.3.l,0.2,66,3,20.00,19.88,59.42,520.00,0.003
p5.3.l,0.3,66,3,20.00,19.88,59.42,520.00,0.003
p5.3.l,0.4,66,3,20.00,19.88,59.42,520.00,0.003
p5.3.l,0.5,66,3,20.00,19.88,59.42,520.00,0.003
p5.3.l,0.6,66,3,20.00,19.88,59.42,520.00,0.003
p5.3.l,0.7,66,3,20.00,19.88,59.42,520.00,0.003
p5.3.l,0.8,66,3,20.00,19.88,59.42,520.00,0.003
p5.3.l,0.9,66,3,20.00,19.88,59.42,520.00,0.003
p5.3.l,1,66,3,20.00,19.88,59.42,520.00,0.003
p7.4.b,0,102,4,10.00,0.00,0.00,0.00,0.006
p7.4.b,0.1,102,4,10.00,0.00,0.00,0.00,0.006
p7.4.b,0.2,102,4,10.00,0.00,0.00,0.00,0.006
p7.4.b,0.3,102,4,10.00,0.00,0.00,0.00,0.006
p7.4.b,0.4,102,4,10.00,0.00,0.00,0.00,0.006
p7.4.b,0.5,102,4,10.00,0.00,0.00,0.00,0.006
p7.4.b,0.6,102,4,10.00,0.00,0.00,0.00,0.006
p7.4.b,0.7,102,4,10.00,0.00,0.00,0.00,0.006
p7.4.b,0.8,102,4,10.00,0.00,0.00,0.00,0.006
p7.4.b,0.9,102,4,10.00,0.00,0.00,0.00,0.006
p7.4.b,1,102,4,10.00,0.00,0.00,0.00,0.006
p3.4.l,0,33,4,17.50,17.15,68.26,320.00,0.001
p3.4.l,0.1,33,4,17.50,17.45,68.53,330.00,0.001
p3.4.l,0.2,33,4,17.50,17.45,68.53,330.00,0.001
p3.4.l,0.3,33,4,17.50,17.45,68.53,330.00,0.001
p3.4.l,0.4,33,4,17.50,17.45,68.53,330.00,0.001
p3.4.l,0.5,33,4,17.50,17.45,68.53,330.00,0.001
p3.4.l,0.6,33,4,17.50,17.45,68.53,330.00,0.001
p3.4.l,0.7,33,4,17.50,17.45,68.53,330.00,0.001
p3.4.l,0.8,33,4,17.50,17.30,65.56,310.00,0.001
p3.4.l,0.9,33,4,17.50,17.30,62.57,290.00,0.001
p3.4.l,1,33,4,17.50,17.27,62.38,330.00,0.001
p4.2.n,0,100,2,90.00,88.85,177.57,426.00,0.007
p4.2.n,0.1,100,2,90.00,89.96,177.76,469.00,0.007
p4.2.n,0.2,100,2,90.00,88.86,177.69,541.00,0.007
p4.2.n,0.3,100,2,90.00,89.53,177.62,514.00,0.006
p4.2.n,0.4,100,2,90.00,89.78,179.04,684.00,0.007
p4.2.n,0.5,100,2,90.00,89.95,178.56,689.00,0.006
p4.2.n,0.6,100,2,90.00,89.28,169.94,533.00,0.006
p4.2.n,0.7,100,2,90.00,89.84,177.39,488.00,0.007
p4.2.n,0.8,100,2,90.00,80.91,159.83,475.00,0.006
p4.2.n,0.9,100,2,90.00,84.67,146.33,477.00,0.006
p4.2.n,1,100,2,90.00,81.20,145.99,513.00,0.006
p3.3.e,0,33,3,11.70,11.59,32.98,180.00,0.001
p3.3.e,0.1,33,3,11.70,11.33,32.54,180.00,0.001
p3.3.e,0.2,33,3,11.70,11.33,32.54,180.00,0.001
p3.3.e,0.3,33,3,11.70,11.33,32.54,180.00,0.001
p3.3.e,0.4,33,3,11.70,11.33,32.54,180.00,0.001
p3.3.e,0.5,33,3,11.70,11.33,32.54,180.00,0.001
p3.3.e,0.6,33,3,11.70,11.33,32.54,180.00,0.001
p3.3.e,0.7,33,3,11.70,11.33,32.54,180.00,0.001
p3.3.e,0.8,33,3,11.70,11.33,32.54,180.00,0.001
p3.3.e,0.9,33,3,11.70,11.16,31.02,200.00,0.001
p3.3.e,1,33,3,11.70,10.78,30.31,200.00,0.001
p4.3.n,0,100,3,60.00,59.89,178.54,445.00,0.008
p4.3.n,0.1,100,3,60.00,59.82,178.11,561.00,0.007
p4.3.n,0.2,100,3,60.00,59.89,179.01,536.00,0.008
p4.3.n,0.3,100,3,60.00,59.99,179.36,596.00,0.007
p4.3.n,0.4,100,3,60.00,59.94,175.58,600.00,0.007
p4.3.n,0.5,100,3,60.00,59.51,176.61,640.00,0.007
p4.3.n,0.6,100,3,60.00,59.98,178.96,639.00,0.007
p4.3.n,0.7,100,3,60.00,59.91,175.50,504.00,0.023
p4.3.n,0.8,100,3,60.00,59.12,165.17,454.00,0.007
p4.3.n,0.9,100,3,60.00,55.75,156.27,469.00,0.007
p4.3.n,1,100,3,60.00,59.95,160.18,434.00,0.007
p5.3.x,0,66,3,40.00,39.65,117.14,975.00,0.003
p5.3.x,0.1,66,3,40.00,26.68,79.41,975.00,0.003
p5.3.x,0.2,66,3,40.00,26.68,79.41,975.00,0.002
p5.3.x,0.3,66,3,40.00,26.68,79.41,975.00,0.003
p5.3.x,0.4,66,3,40.00,26.68,79.41,975.00,0.003
p5.3.x,0.5,66,3,40.00,26.68,79.41,975.00,0.002
p5.3.x,0.6,66,3,40.00,26.68,79.41,975.00,0.003
p5.3.x,0.7,66,3,40.00,26.68,79.41,975.00,0.003
p5.3.x,0.8,66,3,40.00,26.68,79.41,975.00,0.003
p5.3.x,0.9,66,3,40.00,26.68,79.41,975.00,0.003
p5.3.x,1,66,3,40.00,26.68,79.41,975.00,0.002
p3.3.i,0,33,3,18.30,18.13,52.98,250.00,0.001
p3.3.i,0.1,33,3,18.30,18.26,51.93,280.00,0.001
p3.3.i,0.2,33,3,18.30,18.26,51.93,280.00,0.001
p3.3.i,0.3,33,3,18.30,18.26,51.93,280.00,0.001
p3.3.i,0.4,33,3,18.30,18.26,51.93,280.00,0.001
p3.3.i,0.5,33,3,18.30,18.26,51.93,280.00,0.001
p3.3.i,0.6,33,3,18.30,18.26,51.93,280.00,0.001
p3.3.i,0.7,33,3,18.30,18.26,51.93,280.00,0.001
p3.3.i,0.8,33,3,18.30,18.26,52.69,280.00,0.001
p3.3.i,0.9,33,3,18.30,18.26,52.69,280.00,0.001
p3.3.i,1,33,3,18.30,18.26,46.31,280.00,0.001
p5.2.r,0,66,2,45.00,44.88,89.50,755.00,0.003
p5.2.r,0.1,66,2,45.00,33.81,67.62,840.00,0.002
p5.2.r,0.2,66,2,45.00,33.81,67.62,840.00,0.003
p5.2.r,0.3,66,2,45.00,33.81,67.62,840.00,0.002
p5.2.r,0.4,66,2,45.00,33.81,67.62,840.00,0.002
p5.2.r,0.5,66,2,45.00,33.81,67.62,840.00,0.002
p5.2.r,0.6,66,2,45.00,33.81,67.62,840.00,0.003
p5.2.r,0.7,66,2,45.00,33.81,67.62,840.00,0.003
p5.2.r,0.8,66,2,45.00,33.81,67.62,840.00,0.003
p5.2.r,0.9,66,2,45.00,33.81,67.62,840.00,0.002
p5.2.r,1,66,2,45.00,33.81,67.62,840.00,0.002
p6.4.m,0,64,4,18.80,18.72,74.81,606.00,0.003
p6.4.m,0.1,64,4,18.80,18.72,74.67,630.00,0.003
p6.4.m,0.2,64,4,18.80,18.72,74.67,630.00,0.003
p6.4.m,0.3,64,4,18.80,18.72,74.67,630.00,0.003
p6.4.m,0.4,64,4,18.80,18.72,74.67,630.00,0.003
p6.4.m,0.5,64,4,18.80,18.72,74.67,630.00,0.003
p6.4.m,0.6,64,4,18.80,18.72,74.67,630.00,0.003
p6.4.m,0.7,64,4,18.80,18.72,74.67,630.00,0.003
p6.4.m,0.8,64,4,18.80,18.72,74.61,624.00,0.003
p6.4.m,0.9,64,4,18.80,18.72,74.61,624.00,0.002
p6.4.m,1,64,4,18.80,18.72,74.13,576.00,0.003
p5.2.g,0,66,2,17.50,17.39,34.27,245.00,0.003
p5.2.g,0.1,66,2,17.50,16.75,33.51,220.00,0.003
p5.2.g,0.2,66,2,17.50,16.75,33.51,220.00,0.004
p5.2.g,0.3,66,2,17.50,16.75,33.51,220.00,0.004
p5.2.g,0.4,66,2,17.50,16.75,33.51,220.00,0.003
p5.2.g,0.5,66,2,17.50,16.75,33.51,220.00,0.003
p5.2.g,0.6,66,2,17.50,16.75,33.51,220.00,0.003
p5.2.g,0.7,66,2,17.50,16.75,33.51,220.00,0.003
p5.2.g,0.8,66,2,17.50,16.75,33.51,220.00,0.003
p5.2.g,0.9,66,2,17.50,16.75,33.51,220.00,0.003
p5.2.g,1,66,2,17.50,16.75,33.51,220.00,0.003
p5.2.k,0,66,2,27.50,27.50,54.41,495.00,0.003
p5.2.k,0.1,66,2,27.50,26.68,53.36,650.00,0.003
p5.2.k,0.2,66,2,27.50,26.68,53.36,650.00,0.003
p5.2.k,0.3,66,2,27.50,26.68,53.36,650.00,0.003
p5.2.k,0.4,66,2,27.50,26.68,53.36,650.00,0.003
p5.2.k,0.5,66,2,27.50,26.68,53.36,650.00,0.002
p5.2.k,0.6,66,2,27.50,26.68,53.36,650.00,0.002
p5.2.k,0.7,66,2,27.50,26.68,53.36,650.00,0.003
p5.2.k,0.8,66,2,27.50,26.68,53.36,650.00,0.003
p5.2.k,0.9,66,2,27.50,26.68,53.36,650.00,0.003
p5.2.k,1,66,2,27.50,26.68,53.36,650.00,0.003
p4.3.b,0,100,3,20.00,19.86,19.86,12.00,0.006
p4.3.b,0.1,100,3,20.00,19.86,19.86,12.00,0.008
p4.3.b,0.2,100,3,20.00,19.86,19.86,12.00,0.006
p4.3.b,0.3,100,3,20.00,19.86,19.86,12.00,0.006
p4.3.b,0.4,100,3,20.00,19.86,19.86,12.00,0.007
p4.3.b,0.5,100,3,20.00,19.86,19.86,12.00,0.006
p4.3.b,0.6,100,3,20.00,19.86,19.86,12.00,0.006
p4.3.b,0.7,100,3,20.00,19.86,19.86,12.00,0.006
p4.3.b,0.8,100,3,20.00,19.86,19.86,12.00,0.007
p4.3.b,0.9,100,3,20.00,19.86,19.86,12.00,0.006
p4.3.b,1,100,3,20.00,19.86,19.86,12.00,0.006
p1.4.g,0,32,4,8.80,7.89,7.89,15.00,0.001
p1.4.g,0.1,32,4,8.80,7.89,7.89,15.00,0.001
p1.4.g,0.2,32,4,8.80,7.89,7.89,15.00,0.000
p1.4.g,0.3,32,4,8.80,7.89,7.89,15.00,0.001
p1.4.g,0.4,32,4,8.80,7.89,7.89,15.00,0.001
p1.4.g,0.5,32,4,8.80,7.89,7.89,15.00,0.001
p1.4.g,0.6,32,4,8.80,7.89,7.89,15.00,0.001
p1.4.g,0.7,32,4,8.80,7.89,7.89,15.00,0.001
p1.4.g,0.8,32,4,8.80,7.89,7.89,15.00,0.001
p1.4.g,0.9,32,4,8.80,7.89,7.89,15.00,0.001
p1.4.g,1,32,4,8.80,7.89,7.89,15.00,0.001
p5.3.n,0,66,3,23.30,23.27,69.09,610.00,0.003
p5.3.n,0.1,66,3,23.30,23.23,69.25,635.00,0.003
p5.3.n,0.2,66,3,23.30,23.23,69.25,635.00,0.003
p5.3.n,0.3,66,3,23.30,23.23,69.25,635.00,0.003
p5.3.n,0.4,66,3,23.30,23.23,69.25,635.00,0.003
p5.3.n,0.5,66,3,23.30,23.23,69.25,635.00,0.003
p5.3.n,0.6,66,3,23.30,23.23,69.25,635.00,0.003
p5.3.n,0.7,66,3,23.30,23.23,69.25,635.00,0.003
p5.3.n,0.8,66,3,23.30,23.23,69.25,635.00,0.003
p5.3.n,0.9,66,3,23.30,23.23,69.25,635.00,0.002
p5.3.n,1,66,3,23.30,23.23,69.31,635.00,0.003
p3.4.n,0,33,4,20.00,19.86,77.32,350.00,0.001
p3.4.n,0.1,33,4,20.00,19.97,77.01,370.00,0.001
p3.4.n,0.2,33,4,20.00,19.97,77.01,370.00,0.001
p3.4.n,0.3,33,4,20.00,19.97,77.01,370.00,0.001
p3.4.n,0.4,33,4,20.00,19.97,77.01,370.00,0.001
p3.4.n,0.5,33,4,20.00,19.97,77.01,370.00,0.001
p3.4.n,0.6,33,4,20.00,19.97,77.01,370.00,0.001
p3.4.n,0.7,33,4,20.00,19.87,74.17,380.00,0.001
p3.4.n,0.8,33,4,20.00,19.98,77.42,390.00,0.001
p3.4.n,0.9,33,4,20.00,19.98,70.57,350.00,0.001
p3.4.n,1,33,4,20.00,19.98,67.35,350.00,0.001
p7.4.t,0,102,4,100.00,99.54,391.25,638.00,0.007
p7.4.t,0.1,102,4,100.00,99.79,397.50,647.00,0.008
p7.4.t,0.2,102,4,100.00,99.82,394.18,698.00,0.007
p7.4.t,0.3,102,4,100.00,99.85,389.78,676.00,0.007
p7.4.t,0.4,102,4,100.00,99.92,394.97,706.00,0.007
p7.4.t,0.5,102,4,100.00,99.88,397.53,763.00,0.007
p7.4.t,0.6,102,4,100.00,99.99,393.14,766.00,0.007
p7.4.t,0.7,102,4,100.00,99.83,356.61,657.00,0.006
p7.4.t,0.8,102,4,100.00,99.92,395.27,665.00,0.007
p7.4.t,0.9,102,4,100.00,98.93,341.63,634.00,0.007
p7.4.t,1,102,4,100.00,98.48,382.38,654.00,0.007
p7.2.c,0,102,2,30.00,30.00,58.60,101.00,0.007
p7.2.c,0.1,102,2,30.00,30.00,57.97,101.00,0.007
p7.2.c,0.2,102,2,30.00,30.00,58.60,101.00,0.006
p7.2.c,0.3,102,2,30.00,30.00,58.60,101.00,0.022
p7.2.c,0.4,102,2,30.00,30.00,54.87,94.00,0.007
p7.2.c,0.5,102,2,30.00,30.00,54.87,94.00,0.006
p7.2.c,0.6,102,2,30.00,30.00,54.87,94.00,0.006
p7.2.c,0.7,102,2,30.00,30.00,54.87,94.00,0.007
p7.2.c,0.8,102,2,30.00,30.00,54.87,94.00,0.006
p7.2.c,0.9,102,2,30.00,30.00,54.87,94.00,0.007
p7.2.c,1,102,2,30.00,30.00,54.35,94.00,0.007
p6.3.m,0,64,3,25.00,24.88,73.85,660.00,0.002
p6.3.m,0.1,64,3,25.00,24.38,72.41,810.00,0.003
p6.3.m,0.2,64,3,25.00,24.38,72.41,810.00,0.003
p6.3.m,0.3,64,3,25.00,24.38,72.41,810.00,0.003
p6.3.m,0.4,64,3,25.00,24.63,72.66,810.00,0.003
p6.3.m,0.5,64,3,25.00,24.63,72.66,810.00,0.002
p6.3.m,0.6,64,3,25.00,24.63,72.66,792.00,0.002
p6.3.m,0.7,64,3,25.00,24.63,71.49,822.00,0.003
p6.3.m,0.8,64,3,25.00,24.22,69.77,744.00,0.002
p6.3.m,0.9,64,3,25.00,24.22,69.77,744.00,0.002
p6.3.m,1,64,3,25.00,23.90,69.38,630.00,0.003
p1.2.l,0,32,2,30.00,29.71,58.81,125.00,0.001
p1.2.l,0.1,32,2,30.00,29.70,58.40,170.00,0.001
p1.2.l,0.2,32,2,30.00,29.70,58.40,170.00,0.001
p1.2.l,0.3,32,2,30.00,29.70,58.40,170.00,0.001
p1.2.l,0.4,32,2,30.00,29.70,58.40,170.00,0.001
p1.2.l,0.5,32,2,30.00,29.70,58.40,170.00,0.001
p1.2.l,0.6,32,2,30.00,29.70,58.40,170.00,0.001
p1.2.l,0.7,32,2,30.00,29.70,59.06,170.00,0.001
p1.2.l,0.8,32,2,30.00,29.70,59.06,170.00,0.001
p1.2.l,0.9,32,2,30.00,29.70,58.40,170.00,0.001
p1.2.l,1,32,2,30.00,29.55,57.08,160.00,0.001
p5.2.z,0,66,2,65.00,64.92,129.66,1040.00,0.003
p5.2.z,0.1,66,2,65.00,62.41,120.23,1540.00,0.002
p5.2.z,0.2,66,2,65.00,62.41,120.23,1540.00,0.002
p5.2.z,0.3,66,2,65.00,62.41,120.23,1540.00,0.002
p5.2.z,0.4,66,2,65.00,62.41,120.23,1540.00,0.002
p5.2.z,0.5,66,2,65.00,62.41,120.23,1540.00,0.003
p5.2.z,0.6,66,2,65.00,62.41,120.23,1540.00,0.002
p5.2.z,0.7,66,2,65.00,62.41,120.23,1540.00,0.002
p5.2.z,0.8,66,2,65.00,62.41,120.23,1540.00,0.002
p5.2.z,0.9,66,2,65.00,62.41,120.23,1540.00,0.003
p5.2.z,1,66,2,65.00,62.41,120.23,1540.00,0.003
p1.3.g,0,32,3,11.70,11.65,34.34,50.00,0.001
p1.3.g,0.1,32,3,11.70,11.65,34.34,50.00,0.001
p1.3.g,0.2,32,3,11.70,11.65,34.34,50.00,0.001
p1.3.g,0.3,32,3,11.70,11.65,34.34,50.00,0.001
p1.3.g,0.4,32,3,11.70,11.65,34.34,50.00,0.001
p1.3.g,0.5,32,3,11.70,11.65,34.34,50.00,0.001
p1.3.g,0.6,32,3,11.70,11.65,34.34,50.00,0.001
p1.3.g,0.7,32,3,11.70,11.65,34.34,50.00,0.001
p1.3.g,0.8,32,3,11.70,11.65,34.34,50.00,0.001
p1.3.g,0.9,32,3,11.70,11.65,34.34,50.00,0.001
